5 0.00834654 3.03572 
5 0.0388955 3.03572 
5 0.0694445 3.03572 
5 0.0999934 3.03572 
5 0.130542 3.03572 
5 0.161091 3.03572 
5 0.19164 3.03572 
5 0.222189 3.03572 
5 0.252738 3.03572 
5 0.283287 3.03572 
5 0.313836 3.03572 
5 0.344385 3.03572 
5 0.374934 3.03572 
5 0.405483 3.03572 
5 0.436032 3.03572 
5 0.466581 3.03572 
5 0.49713 3.03572 
5 0.527679 3.03572 
5 0.558228 3.03572 
5 0.588777 3.03572 
5 0.619326 3.03572 
5 0.649875 3.03572 
5 0.680424 3.03572 
5 0.710973 3.03572 
5 0.741522 3.03572 
5 0.772071 3.03572 
5 0.80262 3.03572 
5 0.833169 3.03572 
5 0.863717 3.03572 
5 0.894266 3.03572 
5 0.924815 3.03572 
5 0.955364 3.03572 
5 0.985913 3.03572 
5 1.01646 3.03572 
5 1.04701 3.03572 
5 1.07756 3.03572 
5 1.10811 3.03572 
5 1.13866 3.03572 
5 1.16921 3.03572 
5 1.19976 3.03572 
5 1.23031 3.03572 
5 1.26085 3.03572 
5 1.2914 3.03572 
5 1.32195 3.03572 
5 1.3525 3.03572 
5 1.38305 3.03572 
5 1.4136 3.03572 
5 1.44415 3.03572 
5 1.4747 3.03572 
5 1.50525 3.03572 
5 1.53579 3.03572 
5 1.56634 3.03572 
5 1.59689 3.03572 
5 1.62744 3.03572 
5 1.65799 3.03572 
5 1.68854 3.03572 
5 1.71909 3.03572 
5 0.00834654 3.07001 
5 0.0388955 3.07001 
5 0.0694445 3.07001 
5 0.0999934 3.07001 
5 0.130542 3.07001 
5 0.161091 3.07001 
5 0.19164 3.07001 
5 0.222189 3.07001 
5 0.252738 3.07001 
5 0.283287 3.07001 
5 0.313836 3.07001 
5 0.344385 3.07001 
5 0.374934 3.07001 
5 0.405483 3.07001 
5 0.436032 3.07001 
5 0.466581 3.07001 
5 0.49713 3.07001 
5 0.527679 3.07001 
5 0.558228 3.07001 
5 0.588777 3.07001 
5 0.619326 3.07001 
5 0.649875 3.07001 
5 0.680424 3.07001 
5 0.710973 3.07001 
5 0.741522 3.07001 
5 0.772071 3.07001 
5 0.80262 3.07001 
5 0.833169 3.07001 
5 0.863717 3.07001 
5 0.894266 3.07001 
5 0.924815 3.07001 
5 0.955364 3.07001 
5 0.985913 3.07001 
5 1.01646 3.07001 
5 1.04701 3.07001 
5 1.07756 3.07001 
5 1.10811 3.07001 
5 1.13866 3.07001 
5 1.16921 3.07001 
5 1.19976 3.07001 
5 1.23031 3.07001 
5 1.26085 3.07001 
5 1.2914 3.07001 
5 1.32195 3.07001 
5 1.3525 3.07001 
5 1.38305 3.07001 
5 1.4136 3.07001 
5 1.44415 3.07001 
5 1.4747 3.07001 
5 1.50525 3.07001 
5 1.53579 3.07001 
5 1.56634 3.07001 
5 1.59689 3.07001 
5 1.62744 3.07001 
5 1.65799 3.07001 
5 1.68854 3.07001 
5 1.71909 3.07001 
5 0.00834654 3.10431 
5 0.0388955 3.10431 
5 0.0694445 3.10431 
5 0.0999934 3.10431 
5 0.130542 3.10431 
5 0.161091 3.10431 
5 0.19164 3.10431 
5 0.222189 3.10431 
5 0.252738 3.10431 
5 0.283287 3.10431 
5 0.313836 3.10431 
5 0.344385 3.10431 
5 0.374934 3.10431 
5 0.405483 3.10431 
5 0.436032 3.10431 
5 0.466581 3.10431 
5 0.49713 3.10431 
5 0.527679 3.10431 
5 0.558228 3.10431 
5 0.588777 3.10431 
5 0.619326 3.10431 
5 0.649875 3.10431 
5 0.680424 3.10431 
5 0.710973 3.10431 
5 0.741522 3.10431 
5 0.772071 3.10431 
5 0.80262 3.10431 
5 0.833169 3.10431 
5 0.863717 3.10431 
